Tanggal,Price100,Price50,Price25,Price10,Price5,Price3,Price2,Price1
2023-09-04,101812000,50945000,25512000,10255000,5155000,3113001,2092000,1076000
2023-09-05,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-06,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-09-07,100612000,50345000,25212000,10135000,5095000,3077001,2068000,1064000
2023-09-08,101012000,50545000,25312000,10175000,5115000,3089001,2076000,1068000
2023-09-09,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-09-10,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-09-11,101212000,50645000,25362000,10195000,5125000,3095001,2080000,1070000
2023-09-12,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-09-13,101012000,50545000,25312000,10175000,5115000,3089001,2076000,1068000
2023-09-14,100812000,50445000,25262000,10155000,5105000,3083001,2072000,1066000
2023-09-15,101012000,50545000,25312000,10175000,5115000,3089001,2076000,1068000
2023-09-16,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-17,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-18,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-19,102312000,51195000,25637000,10305000,5180000,3128001,2102000,1081000
2023-09-20,102212000,51145000,25612000,10295000,5175000,3125001,2100000,1080000
2023-09-21,102212000,51145000,25612000,10295000,5175000,3125001,2100000,1080000
2023-09-22,101912000,50995000,25537000,10265000,5160000,3116001,2094000,1077000
2023-09-23,102112000,51095000,25587000,10285000,5170000,3122001,2098000,1079000
2023-09-24,102112000,51095000,25587000,10285000,5170000,3122001,2098000,1079000
2023-09-25,102012000,51045000,25562000,10275000,5165000,3119001,2096000,1078000
2023-09-26,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-09-27,100812000,50445000,25262000,10155000,5105000,3083001,2072000,1066000
2023-09-28,100012000,50045000,25062000,10075000,5065000,3059001,2056000,1058000
2023-09-29,99512000,49795000,24937000,10025000,5040000,3044001,2046000,1053000
2023-09-30,99112000,49595000,24837000,9985000,5020000,3032001,2038000,1049000
2023-10-01,93312000,46695000,23387000,9405000,4730000,2858001,1922000,991000
2023-10-02,94612000,47345000,23712000,9535000,4795000,2897001,1948000,1004000
2023-10-03,94012000,47045000,23562000,9475000,4765000,2879001,1936000,998000
2023-10-04,94012000,47045000,23562000,9475000,4765000,2879001,1936000,998000
2023-10-05,94112000,47095000,23587000,9485000,4770000,2882001,1938000,999000
2023-10-06,92612000,46345000,23212000,9335000,4695000,2837001,1908000,984000
2023-10-07,92612000,46345000,23212000,9335000,4695000,2837001,1908000,984000
2023-10-08,94112000,47095000,23587000,9485000,4770000,2882001,1938000,999000
2023-10-09,94512000,47295000,23687000,9525000,4790000,2894001,1946000,1003000
2023-10-10,100412000,50245000,25162000,10115000,5085000,3071001,2064000,1062000
2023-10-11,100512000,50295000,25187000,10125000,5090000,3074001,2066000,1063000
2023-10-12,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-10-13,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-10-14,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2023-10-15,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2023-10-16,102912000,51495000,25787000,10365000,5210000,3146001,2114000,1087000
2023-10-17,102712000,51395000,25737000,10345000,5200000,3140001,2110000,1085000
2023-10-18,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2023-10-19,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2023-10-20,105412000,52745000,26412000,10615000,5335000,3221001,2164000,1112000
2023-10-21,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2023-10-22,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2023-10-23,105912000,52995000,26537000,10665000,5360000,3236001,2174000,1117000
2023-10-24,106112000,53095000,26587000,10685000,5370000,3242001,2178000,1119000
2023-10-25,106512000,53295000,26687000,10725000,5390000,3254001,2186000,1123000
2023-10-26,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2023-10-27,106512000,53295000,26687000,10725000,5390000,3254001,2186000,1123000
2023-10-28,107812000,53945000,27012000,10855000,5455000,3293001,2212000,1136000
2023-10-29,107812000,53945000,27012000,10855000,5455000,3293001,2212000,1136000
2023-10-30,107712000,53895000,26987000,10845000,5450000,3290001,2210000,1135000
2023-10-31,107312000,53695000,26887000,10805000,5430000,3278001,2202000,1131000
2023-11-01,96812000,48445000,24262000,9755000,4905000,2963001,1992000,1026000
2023-11-02,96812000,48445000,24262000,9755000,4905000,2963001,1992000,1026000
2023-11-03,96412000,48245000,24162000,9715000,4885000,2951001,1984000,1022000
2023-11-04,96612000,48345000,24212000,9735000,4895000,2957001,1988000,1024000
2023-11-05,97312000,48695000,24387000,9805000,4930000,2978001,2002000,1031000
2023-11-06,96412000,48245000,24162000,9715000,4885000,2951001,1984000,1022000
2023-11-07,97412000,48745000,24412000,9815000,4935000,2981001,2004000,1032000
2023-11-08,97412000,48745000,24412000,9815000,4935000,2981001,2004000,1032000
2023-11-09,97512000,48795000,24437000,9825000,4940000,2984001,2006000,1033000
2023-11-10,103412000,51745000,25912000,10415000,5235000,3161001,2124000,1092000
2023-11-11,102612000,51345000,25712000,10335000,5195000,3137001,2108000,1084000
2023-11-12,102612000,51345000,25712000,10335000,5195000,3137001,2108000,1084000
2023-11-13,102612000,51345000,25712000,10335000,5195000,3137001,2108000,1084000
2023-11-14,103112000,51595000,25837000,10385000,5220000,3152001,2118000,1089000
2023-11-15,103912000,51995000,26037000,10465000,5260000,3176001,2134000,1097000
2023-11-16,103812000,51945000,26012000,10455000,5255000,3173001,2132000,1096000
2023-11-17,103712000,51895000,25987000,10445000,5250000,3170001,2130000,1095000
2023-11-18,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2023-11-19,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2023-11-20,103912000,51995000,26037000,10465000,5260000,3176001,2134000,1097000
2023-11-21,103712000,51895000,25987000,10445000,5250000,3170001,2130000,1095000
2023-11-22,103912000,51995000,26037000,10465000,5260000,3176001,2134000,1097000
2023-11-23,103712000,51895000,25987000,10445000,5250000,3170001,2130000,1095000
2023-11-24,104712000,52395000,26237000,10545000,5300000,3200001,2150000,1105000
2023-11-25,105212000,52645000,26362000,10595000,5325000,3215001,2160000,1110000
2023-11-26,105212000,52645000,26362000,10595000,5325000,3215001,2160000,1110000
2023-11-27,105212000,52645000,26362000,10595000,5325000,3215001,2160000,1110000
2023-11-28,105712000,52895000,26487000,10645000,5350000,3230001,2170000,1115000
2023-11-29,106612000,53345000,26712000,10735000,5395000,3257001,2188000,1124000
2023-11-30,106212000,53145000,26612000,10695000,5375000,3245001,2180000,1120000
2023-12-01,97112000,48595000,24337000,9785000,4920000,2972001,1998000,1029000
2023-12-02,98412000,49245000,24662000,9915000,4985000,3011001,2024000,1042000
2023-12-03,97112000,48595000,24337000,9785000,4920000,2972001,1998000,1029000
2023-12-04,95612000,47845000,23962000,9635000,4845000,2927001,1968000,1014000
2023-12-05,95612000,47845000,23962000,9635000,4845000,2927001,1968000,1014000
2023-12-06,95612000,47845000,23962000,9635000,4845000,2927001,1968000,1014000
2023-12-07,95912000,47995000,24037000,9665000,4860000,2936001,1974000,1017000
2023-12-08,97012000,48545000,24312000,9775000,4915000,2969001,1996000,1028000
2023-12-09,97512000,48795000,24437000,9825000,4940000,2984001,2006000,1033000
2023-12-10,104912000,52495000,26287000,10565000,5310000,3206001,2154000,1107000
2023-12-11,104912000,52495000,26287000,10565000,5310000,3206001,2154000,1107000
2023-12-12,103512000,51795000,25937000,10425000,5240000,3164001,2126000,1093000
2023-12-13,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2023-12-14,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2023-12-15,106812000,53445000,26762000,10755000,5405000,3263001,2192000,1126000
2023-12-16,105612000,52845000,26462000,10635000,5345000,3227001,2168000,1114000
2023-12-17,105612000,52845000,26462000,10635000,5345000,3227001,2168000,1114000
2023-12-18,105612000,52845000,26462000,10635000,5345000,3227001,2168000,1114000
2023-12-19,106012000,53045000,26562000,10675000,5365000,3239001,2176000,1118000
2023-12-20,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2023-12-21,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2023-12-22,107012000,53545000,26812000,10775000,5415000,3269001,2196000,1128000
2023-12-23,107412000,53745000,26912000,10815000,5435000,3281001,2204000,1132000
2023-12-24,107412000,53745000,26912000,10815000,5435000,3281001,2204000,1132000
2023-12-25,107412000,53745000,26912000,10815000,5435000,3281001,2204000,1132000
2023-12-26,107412000,53745000,26912000,10815000,5435000,3281001,2204000,1132000
2023-12-27,107912000,53995000,27037000,10865000,5460000,3296001,2214000,1137000
2023-12-28,108312000,54195000,27137000,10905000,5480000,3308001,2222000,1141000
2023-12-29,107212000,53645000,26862000,10795000,5425000,3275001,2200000,1130000
2023-12-30,107212000,53645000,26862000,10795000,5425000,3275001,2200000,1130000
2023-12-31,107212000,53645000,26862000,10795000,5425000,3275001,2200000,1130000
2024-01-01,107212000,53645000,26862000,10795000,5425000,3275001,2200000,1130000
2024-01-02,107112000,53595000,26837000,10785000,5420000,3272001,2198000,1129000
2024-01-03,107112000,53595000,26837000,10785000,5420000,3272001,2198000,1129000
2024-01-04,106512000,53295000,26687000,10725000,5390000,3254001,2186000,1123000
2024-01-05,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2024-01-06,107012000,53545000,26812000,10775000,5415000,3269001,2196000,1128000
2024-01-07,107012000,53545000,26812000,10775000,5415000,3269001,2196000,1128000
2024-01-08,107012000,53545000,26812000,10775000,5415000,3269001,2196000,1128000
2024-01-09,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2024-01-10,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2024-01-11,106112000,53095000,26587000,10685000,5370000,3242001,2178000,1119000
2024-01-12,106612000,53345000,26712000,10735000,5395000,3257001,2188000,1124000
2024-01-13,107312000,53695000,26887000,10805000,5430000,3278001,2202000,1131000
2024-01-14,107312000,53695000,26887000,10805000,5430000,3278001,2202000,1131000
2024-01-15,107212000,53645000,26862000,10795000,5425000,3275001,2200000,1130000
2024-01-16,107612000,53845000,26962000,10835000,5445000,3287001,2208000,1134000
2024-01-17,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2024-01-18,105712000,52895000,26487000,10645000,5350000,3230001,2170000,1115000
2024-01-19,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2024-01-20,107012000,53545000,26812000,10775000,5415000,3269001,2196000,1128000
2024-01-21,107012000,53545000,26812000,10775000,5415000,3269001,2196000,1128000
2024-01-22,106912000,53495000,26787000,10765000,5410000,3266001,2194000,1127000
2024-01-23,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2024-01-24,107012000,53545000,26812000,10775000,5415000,3269001,2196000,1128000
2024-01-25,106612000,53345000,26712000,10735000,5395000,3257001,2188000,1124000
2024-01-26,107212000,53645000,26862000,10795000,5425000,3275001,2200000,1130000
2024-01-27,107412000,53745000,26912000,10815000,5435000,3281001,2204000,1132000
2024-01-28,107412000,53745000,26912000,10815000,5435000,3281001,2204000,1132000
2024-01-29,107512000,53795000,26937000,10825000,5440000,3284001,2206000,1133000
2024-01-30,108412000,54245000,27162000,10915000,5485000,3311001,2224000,1142000
2024-01-31,108612000,54345000,27212000,10935000,5495000,3317001,2228000,1144000
2024-02-01,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-02,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-03,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-04,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-05,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-06,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-07,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-08,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-09,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-02-10,100412000,50245000,25162000,10115000,5085000,3071001,2064000,1062000
2024-02-11,100512000,50295000,25187000,10125000,5090000,3074001,2066000,1063000
2024-02-12,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2024-02-13,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2024-02-14,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2024-02-15,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2024-02-16,102912000,51495000,25787000,10365000,5210000,3146001,2114000,1087000
2024-02-17,102712000,51395000,25737000,10345000,5200000,3140001,2110000,1085000
2024-02-18,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2024-02-19,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2024-02-20,105412000,52745000,26412000,10615000,5335000,3221001,2164000,1112000
2024-02-21,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2024-02-22,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2024-02-23,105912000,52995000,26537000,10665000,5360000,3236001,2174000,1117000
2024-02-24,106112000,53095000,26587000,10685000,5370000,3242001,2178000,1119000
2024-02-25,106512000,53295000,26687000,10725000,5390000,3254001,2186000,1123000
2024-02-26,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2024-02-27,106512000,53295000,26687000,10725000,5390000,3254001,2186000,1123000
2024-02-28,107812000,53945000,27012000,10855000,5455000,3293001,2212000,1136000
2024-02-29,107812000,53945000,27012000,10855000,5455000,3293001,2212000,1136000
2024-03-01,108412000,54245000,27162000,10915000,5485000,3311001,2224000,1142000
2024-03-02,110612000,55345000,27712000,11135000,5595000,3377001,2268000,1164000
2024-03-03,110612000,55345000,27712000,11135000,5595000,3377001,2268000,1164000
2024-03-04,110612000,55345000,27712000,11135000,5595000,3377001,2268000,1164000
2024-03-05,112112000,56095000,28087000,11285000,5670000,3422001,2298000,1179000
2024-03-06,112812000,56445000,28262000,11355000,5705000,3443001,2312000,1186000
2024-03-07,114112000,57095000,28587000,11485000,5770000,3482001,2338000,1199000
2024-03-08,114612000,57345000,28712000,11535000,5795000,3497001,2348000,1204000
2024-03-09,115012000,57545000,28812000,11575000,5815000,3509001,2356000,1208000
2024-03-10,115012000,57545000,28812000,11575000,5815000,3509001,2356000,1208000
2024-03-11,115012000,57545000,28812000,11575000,5815000,3509001,2356000,1208000
2024-03-12,115212000,57645000,28862000,11595000,5825000,3515001,2360000,1210000
2024-03-13,114212000,57145000,28612000,11495000,5775000,3485001,2340000,1200000
2024-03-14,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-03-15,113612000,56845000,28462000,11435000,5745000,3467001,2328000,1194000
2024-03-16,113512000,56795000,28437000,11425000,5740000,3464001,2326000,1193000
2024-03-17,113512000,56795000,28437000,11425000,5740000,3464001,2326000,1193000
2024-03-18,113512000,56795000,28437000,11425000,5740000,3464001,2326000,1193000
2024-03-19,114112000,57095000,28587000,11485000,5770000,3482001,2338000,1199000
2024-03-20,114112000,57095000,28587000,11485000,5770000,3482001,2338000,1199000
2024-03-21,116112000,58095000,29087000,11685000,5870000,3542001,2378000,1219000
2024-03-22,115312000,57695000,28887000,11605000,5830000,3518001,2362000,1211000
2024-03-23,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-03-24,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2024-03-25,114512000,57295000,28687000,11525000,5790000,3494001,2346000,1203000
2023-06-22,100012000,50045000,25062000,10075000,5065000,3059001,2056000,1058000
2023-06-23,99012000,49545000,24812000,9975000,5015000,3029001,2036000,1048000
2023-06-24,98912000,49495000,24787000,9965000,5010000,3026001,2034000,1047000
2023-06-25,98912000,49495000,24787000,9965000,5010000,3026001,2034000,1047000
2023-06-26,99212000,49645000,24862000,9995000,5025000,3035001,2040000,1050000
2023-06-27,99512000,49795000,24937000,10025000,5040000,3044001,2046000,1053000
2023-06-28,99412000,49745000,24912000,10015000,5035000,3041001,2044000,1052000
2023-06-29,99112000,49595000,24837000,9985000,5020000,3032001,2038000,1049000
2023-06-30,99112000,49595000,24837000,9985000,5020000,3032001,2038000,1049000
2023-07-01,99112000,49595000,24837000,9985000,5020000,3032001,2038000,1049000
2023-07-02,99112000,49595000,24837000,9985000,5020000,3032001,2038000,1049000
2023-07-03,99612000,49845000,24962000,10035000,5045000,3047001,2048000,1054000
2023-07-04,99612000,49845000,24962000,10035000,5045000,3047001,2048000,1054000
2023-07-05,100012000,50045000,25062000,10075000,5065000,3059001,2056000,1058000
2023-07-06,99512000,49795000,24937000,10025000,5040000,3044001,2046000,1053000
2023-07-07,99212000,49645000,24862000,9995000,5025000,3035001,2040000,1050000
2023-07-08,100112000,50095000,25087000,10085000,5070000,3062001,2058000,1059000
2023-07-09,100112000,50095000,25087000,10085000,5070000,3062001,2058000,1059000
2023-07-10,100112000,50095000,25087000,10085000,5070000,3062001,2058000,1059000
2023-07-11,100612000,50345000,25212000,10135000,5095000,3077001,2068000,1064000
2023-07-12,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-07-13,102412000,51245000,25662000,10315000,5185000,3131001,2104000,1082000
2023-07-14,102212000,51145000,25612000,10295000,5175000,3125001,2100000,1080000
2023-07-15,101612000,50845000,25462000,10235000,5145000,3107001,2088000,1074000
2023-07-16,101612000,50845000,25462000,10235000,5145000,3107001,2088000,1074000
2023-07-17,101512000,50795000,25437000,10225000,5140000,3104001,2086000,1073000
2023-07-18,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-07-19,102212000,51145000,25612000,10295000,5175000,3125001,2100000,1080000
2023-07-20,102212000,51145000,25612000,10295000,5175000,3125001,2100000,1080000
2023-07-21,101912000,50995000,25537000,10265000,5160000,3116001,2094000,1077000
2023-07-22,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-07-23,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-07-24,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-07-25,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-07-26,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-07-27,101812000,50945000,25512000,10255000,5155000,3113001,2092000,1076000
2023-07-28,101012000,50545000,25312000,10175000,5115000,3089001,2076000,1068000
2023-07-29,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-07-30,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-07-31,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-08-01,102012000,51045000,25562000,10275000,5165000,3119001,2096000,1078000
2023-08-02,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-08-03,100912000,50495000,25287000,10165000,5110000,3086001,2074000,1067000
2023-08-04,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-08-05,101612000,50845000,25462000,10235000,5145000,3107001,2088000,1074000
2023-08-06,101612000,50845000,25462000,10235000,5145000,3107001,2088000,1074000
2023-08-07,101612000,50845000,25462000,10235000,5145000,3107001,2088000,1074000
2023-08-08,101212000,50645000,25362000,10195000,5125000,3095001,2080000,1070000
2023-08-09,100812000,50445000,25262000,10155000,5105000,3083001,2072000,1066000
2023-08-10,100612000,50345000,25212000,10135000,5095000,3077001,2068000,1064000
2023-08-11,100412000,50245000,25162000,10115000,5085000,3071001,2064000,1062000
2023-08-12,100412000,50245000,25162000,10115000,5085000,3071001,2064000,1062000
2023-08-13,100412000,50245000,25162000,10115000,5085000,3071001,2064000,1062000
2023-08-14,100312000,50195000,25137000,10105000,5080000,3068001,2062000,1061000
2023-08-15,100212000,50145000,25112000,10095000,5075000,3065001,2060000,1060000
2023-08-16,100512000,50295000,25187000,10125000,5090000,3074001,2066000,1063000
2023-08-17,100212000,50145000,25112000,10095000,5075000,3065001,2060000,1060000
2023-08-18,100212000,50145000,25112000,10095000,5075000,3065001,2060000,1060000
2023-08-19,99912000,49995000,25037000,10065000,5060000,3056001,2054000,1057000
2023-08-20,99912000,49995000,25037000,10065000,5060000,3056001,2054000,1057000
2023-08-21,99912000,49995000,25037000,10065000,5060000,3056001,2054000,1057000
2023-08-22,100012000,50045000,25062000,10075000,5065000,3059001,2056000,1058000
2023-08-23,100412000,50245000,25162000,10115000,5085000,3071001,2064000,1062000
2023-08-24,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-08-25,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-08-26,100712000,50395000,25237000,10145000,5100000,3080001,2070000,1065000
2023-08-27,100712000,50395000,25237000,10145000,5100000,3080001,2070000,1065000
2023-08-28,100712000,50395000,25237000,10145000,5100000,3080001,2070000,1065000
2023-08-29,101212000,50645000,25362000,10195000,5125000,3095001,2080000,1070000
2023-08-30,101912000,50995000,25537000,10265000,5160000,3116001,2094000,1077000
2023-08-31,102112000,51095000,25587000,10285000,5170000,3122001,2098000,1079000
2023-09-01,101812000,50945000,25512000,10255000,5155000,3113001,2092000,1076000
2023-09-02,101812000,50945000,25512000,10255000,5155000,3113001,2092000,1076000
2023-09-03,101812000,50945000,25512000,10255000,5155000,3113001,2092000,1076000
2023-09-04,101812000,50945000,25512000,10255000,5155000,3113001,2092000,1076000
2023-09-05,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-06,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-09-07,100612000,50345000,25212000,10135000,5095000,3077001,2068000,1064000
2023-09-08,101012000,50545000,25312000,10175000,5115000,3089001,2076000,1068000
2023-09-09,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-09-10,101112000,50595000,25337000,10185000,5120000,3092001,2078000,1069000
2023-09-11,101212000,50645000,25362000,10195000,5125000,3095001,2080000,1070000
2023-09-12,101312000,50695000,25387000,10205000,5130000,3098001,2082000,1071000
2023-09-13,101012000,50545000,25312000,10175000,5115000,3089001,2076000,1068000
2023-09-14,100812000,50445000,25262000,10155000,5105000,3083001,2072000,1066000
2023-09-15,101012000,50545000,25312000,10175000,5115000,3089001,2076000,1068000
2023-09-16,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-17,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-18,101712000,50895000,25487000,10245000,5150000,3110001,2090000,1075000
2023-09-19,102312000,51195000,25637000,10305000,5180000,3128001,2102000,1081000
2023-09-20,102212000,51145000,25612000,10295000,5175000,3125001,2100000,1080000
2023-09-21,102212000,51145000,25612000,10295000,5175000,3125001,2100000,1080000
2023-09-22,101912000,50995000,25537000,10265000,5160000,3116001,2094000,1077000
2023-09-23,102112000,51095000,25587000,10285000,5170000,3122001,2098000,1079000
2023-09-24,102112000,51095000,25587000,10285000,5170000,3122001,2098000,1079000
2023-09-25,102012000,51045000,25562000,10275000,5165000,3119001,2096000,1078000
2023-09-26,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-09-27,100812000,50445000,25262000,10155000,5105000,3083001,2072000,1066000
2023-09-28,100012000,50045000,25062000,10075000,5065000,3059001,2056000,1058000
2023-09-29,99512000,49795000,24937000,10025000,5040000,3044001,2046000,1053000
2023-09-30,99112000,49595000,24837000,9985000,5020000,3032001,2038000,1049000
2023-10-01,93312000,46695000,23387000,9405000,4730000,2858001,1922000,991000
2023-10-02,94612000,47345000,23712000,9535000,4795000,2897001,1948000,1004000
2023-10-03,94012000,47045000,23562000,9475000,4765000,2879001,1936000,998000
2023-10-04,94012000,47045000,23562000,9475000,4765000,2879001,1936000,998000
2023-10-05,94112000,47095000,23587000,9485000,4770000,2882001,1938000,999000
2023-10-06,92612000,46345000,23212000,9335000,4695000,2837001,1908000,984000
2023-10-07,92612000,46345000,23212000,9335000,4695000,2837001,1908000,984000
2023-10-08,94112000,47095000,23587000,9485000,4770000,2882001,1938000,999000
2023-10-09,94512000,47295000,23687000,9525000,4790000,2894001,1946000,1003000
2023-10-10,100412000,50245000,25162000,10115000,5085000,3071001,2064000,1062000
2023-10-11,100512000,50295000,25187000,10125000,5090000,3074001,2066000,1063000
2023-10-12,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-10-13,101412000,50745000,25412000,10215000,5135000,3101001,2084000,1072000
2023-10-14,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2023-10-15,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2023-10-16,102912000,51495000,25787000,10365000,5210000,3146001,2114000,1087000
2023-10-17,102712000,51395000,25737000,10345000,5200000,3140001,2110000,1085000
2023-10-18,103012000,51545000,25812000,10375000,5215000,3149001,2116000,1088000
2023-10-19,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2023-10-20,105412000,52745000,26412000,10615000,5335000,3221001,2164000,1112000
2023-10-21,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2023-10-22,106312000,53195000,26637000,10705000,5380000,3248001,2182000,1121000
2023-10-23,105912000,52995000,26537000,10665000,5360000,3236001,2174000,1117000
2023-10-24,106112000,53095000,26587000,10685000,5370000,3242001,2178000,1119000
2023-10-25,106512000,53295000,26687000,10725000,5390000,3254001,2186000,1123000
2023-10-26,106712000,53395000,26737000,10745000,5400000,3260001,2190000,1125000
2023-10-27,106512000,53295000,26687000,10725000,5390000,3254001,2186000,1123000
2023-10-28,107812000,53945000,27012000,10855000,5455000,3293001,2212000,1136000
2023-10-29,107812000,53945000,27012000,10855000,5455000,3293001,2212000,1136000
2023-10-30,107712000,53895000,26987000,10845000,5450000,3290001,2210000,1135000
2023-10-31,107312000,53695000,26887000,10805000,5430000,3278001,2202000,1131000
2023-11-01,96812000,48445000,24262000,9755000,4905000,2963001,1992000,1026000
2023-11-02,96812000,48445000,24262000,9755000,4905000,2963001,1992000,1026000
2023-11-03,96412000,48245000,24162000,9715000,4885000,2951001,1984000,1022000
2023-11-04,96612000,48345000,24212000,9735000,4895000,2957001,1988000,1024000
2023-11-05,97312000,48695000,24387000,9805000,4930000,2978001,2002000,1031000
2023-11-06,96412000,48245000,24162000,9715000,4885000,2951001,1984000,1022000
2023-11-07,97412000,48745000,24412000,9815000,4935000,2981001,2004000,1032000
2023-11-08,97412000,48745000,24412000,9815000,4935000,2981001,2004000,1032000
2023-11-09,97512000,48795000,24437000,9825000,4940000,2984001,2006000,1033000
2023-11-10,103412000,51745000,25912000,10415000,5235000,3161001,2124000,1092000
2023-11-11,102612000,51345000,25712000,10335000,5195000,3137001,2108000,1084000
2023-11-12,102612000,51345000,25712000,10335000,5195000,3137001,2108000,1084000
2023-11-13,102612000,51345000,25712000,10335000,5195000,3137001,2108000,1084000
2023-11-14,103112000,51595000,25837000,10385000,5220000,3152001,2118000,1089000
2023-11-15,103912000,51995000,26037000,10465000,5260000,3176001,2134000,1097000
2023-11-16,103812000,51945000,26012000,10455000,5255000,3173001,2132000,1096000
2023-11-17,103712000,51895000,25987000,10445000,5250000,3170001,2130000,1095000
2023-11-18,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2023-11-19,104212000,52145000,26112000,10495000,5275000,3185001,2140000,1100000
2023-11-20,103912000,51995000,26037000,10465000,5260000,3176001,2134000,1097000
2023-11-21,103712000,51895000,25987000,10445000,5250000,3170001,2130000,1095000
2023-11-22,103912000,51995000,26037000,10465000,5260000,3176001,2134000,1097000
